nodenumber,    x-coordinate,    y-coordinate,    z-coordinate
      1666, 5.430160090E-02, 2.403120277E-03, 6.892115343E-04
      1667,-1.130320411E-02, 2.402792918E-03, 6.903519388E-04
      1668,-3.475066973E-03,-2.402239712E-03, 6.922746543E-04
      1669, 1.797657274E-02,-1.206659945E-03, 6.967329537E-04
      1670, 2.340348810E-02,-9.096076828E-04, 6.980701000E-04
      1671, 5.159413069E-02, 2.399067162E-03, 7.031900459E-04
      1672, 2.466369234E-02, 1.165430178E-03, 7.036436000E-04
      1673,-8.595235646E-03, 2.398218494E-03, 7.060791249E-04
      1674, 1.924421825E-02, 9.160734480E-04, 7.099919603E-04
      1675, 5.566272140E-02, 2.396834316E-03, 7.107641432E-04
      1676,-1.266440377E-02, 2.396391239E-03, 7.122562383E-04
      1677, 5.698700994E-02, 2.395373303E-03, 7.156725624E-04
      1678,-7.224035449E-03, 2.395209158E-03, 7.162211696E-04
      1679,-1.398798730E-02, 2.394914627E-03, 7.172058686E-04
      1680, 1.199323684E-03,-2.394475276E-03, 7.186707226E-04
      1681, 4.764670506E-02, 2.394074807E-03, 7.200040272E-04
      1682, 3.953621909E-02, 2.393981908E-03, 7.203125278E-04
      1683, 1.800740883E-02, 1.183490735E-03, 7.226760499E-04
      1684,-1.600000076E-02,-2.392665483E-03, 7.246733294E-04
      1685,-8.101754822E-03,-2.392679919E-03, 7.246261230E-04
      1686, 5.900000036E-02,-2.392665716E-03, 7.246729219E-04
      1687,-5.883147009E-03, 2.392358612E-03, 7.256860263E-04
      1688, 2.508569323E-02, 1.251005917E-03, 7.323707687E-04
      1689, 4.833299667E-02,-2.389808884E-03, 7.340395241E-04
      1690, 1.753710769E-02,-1.296986826E-03, 7.396652945E-04
      1691, 6.064935005E-04, 2.387326909E-03, 7.420715992E-04
      1692, 2.612181567E-02,-1.521990518E-03, 7.440616027E-04
      1693, 2.377403900E-02,-9.432242950E-04, 7.441816269E-04
      1694, 1.758211851E-02, 1.281484612E-03, 7.453558501E-04
      1695, 5.023390800E-02, 2.386071719E-03, 7.460979978E-04
      1696, 2.554364316E-02, 1.353958272E-03, 7.610536413E-04
      1697, 2.062567323E-02,-6.691839662E-04, 7.633955101E-04
      1698, 2.126811445E-02,-6.390668568E-04, 7.638818352E-04
      1699, 2.095583081E-02,-6.470634253E-04, 7.640299737E-04
      1700, 2.030836791E-02,-6.937656435E-04, 7.699757116E-04
      1701, 2.158050984E-02,-6.329562748E-04, 7.719434798E-04
      1702, 1.707598008E-02,-1.408131095E-03, 7.726882468E-04
      1703, 1.712826826E-02, 1.393066021E-03, 7.726079784E-04
      1704, 4.887362570E-02, 2.377141500E-03, 7.740788860E-04
      1705, 2.169711888E-02, 6.294894847E-04, 7.783018518E-04
      1706, 1.893818937E-02, 9.227921255E-04, 7.788637304E-04
      1707, 2.201303840E-02, 6.454483373E-04, 7.812503609E-04
      1708, 1.998349465E-02,-7.244941080E-04, 7.816232974E-04
      1709,-4.824134056E-03,-2.374557778E-03, 7.819690509E-04
      1710, 4.697969928E-02,-2.374317031E-03, 7.826997316E-04
      1711, 2.138382941E-02, 6.159165059E-04, 7.826539222E-04
      1712, 4.591807723E-02,-2.374072326E-03, 7.834418211E-04
      1713,-1.600000076E-02, 2.373105846E-03, 7.863642531E-04
      1714, 5.900000036E-02, 2.373105846E-03, 7.863639621E-04
      1715, 2.189445868E-02,-6.291398895E-04, 7.874344592E-04
      1716, 2.107086964E-02, 6.104487693E-04, 7.900048513E-04
      1717, 2.233580872E-02, 6.658124621E-04, 7.901299396E-04
      1718,-2.200021641E-03, 2.371720504E-03, 7.905323873E-04
      1719, 3.406825243E-03, 2.371645533E-03, 7.907576510E-04
      1720,-1.520754024E-02, 2.370052971E-03, 7.955179317E-04
      1721, 2.415180393E-02,-9.770997567E-04, 8.030044846E-04
      1722, 2.075768262E-02, 6.102852640E-04, 8.029779419E-04
      1723, 2.266366221E-02, 6.908478681E-04, 8.046614239E-04
      1724, 2.222358622E-02,-6.342888810E-04, 8.058607345E-04
      1725,-4.423896782E-03, 2.366547007E-03, 8.058876265E-04
      1726, 1.965233684E-02,-7.521878579E-04, 8.069209289E-04
      1727, 2.602259628E-02, 1.460723113E-03, 8.078116807E-04
      1728, 4.250903428E-02, 2.364624059E-03, 8.115129895E-04
      1729,-7.415631320E-03,-2.362725092E-03, 8.170249639E-04
      1730, 2.043997869E-02, 6.185289822E-04, 8.194744587E-04
      1731, 1.665512845E-02, 1.506087603E-03, 8.226042846E-04
      1732, 1.658012532E-02,-1.527361921E-03, 8.257252048E-04
      1733, 2.299940214E-02, 7.191204932E-04, 8.264884818E-04
      1734, 2.254738845E-02,-6.466095801E-04, 8.273666608E-04
      1735,-1.032143336E-04,-2.358042169E-03, 8.304438088E-04
      1736, 1.930518076E-02,-7.948785787E-04, 8.310573758E-04
      1737, 4.448204115E-02, 2.357196994E-03, 8.328396943E-04
      1738, 2.454205602E-02,-1.037916867E-03, 8.433226030E-04
      1739, 2.011894807E-02, 6.281783571E-04, 8.446262800E-04
      1740, 6.081791595E-03,-2.350243274E-03, 8.522652206E-04
      1741, 3.491370007E-02,-2.349216491E-03, 8.550917264E-04
      1742, 8.085080422E-03,-2.348785289E-03, 8.562752046E-04
      1743, 2.663790435E-02,-1.615012297E-03, 8.564848104E-04
      1744, 2.334465273E-02, 7.492379518E-04, 8.573274827E-04
      1745, 2.287902869E-02,-6.597551983E-04, 8.578320267E-04
      1746, 2.653866261E-02, 1.583304838E-03, 8.599858265E-04
      1747, 3.186715301E-03,-2.345507732E-03, 8.652130491E-04
      1748, 4.249381647E-02,-2.344735432E-03, 8.673034608E-04
      1749, 2.707548998E-02, 1.742384746E-03, 8.679036982E-04
      1750, 7.982445881E-03, 2.344202716E-03, 8.687423542E-04
      1751, 3.501844034E-02, 2.343786880E-03, 8.698639576E-04
      1752, 1.333106309E-02,-2.343292348E-03, 8.711953415E-04
      1753, 2.966910042E-02,-2.343212254E-03, 8.714104188E-04
      1754, 1.894419827E-02,-8.340278291E-04, 8.718622266E-04
      1755, 6.700188387E-03, 2.342256717E-03, 8.739755140E-04
      1756, 3.630108386E-02, 2.341685817E-03, 8.755038725E-04
      1757, 9.366996586E-03, 2.341492800E-03, 8.760203491E-04
      1758, 3.363396600E-02, 2.341242507E-03, 8.766892133E-04
      1759, 1.978920400E-02, 6.418447592E-04, 8.770162240E-04
      1760, 1.441471372E-02,-2.203233307E-03, 8.788120467E-04
      1761,-8.145958418E-04, 2.339744009E-03, 8.806805126E-04
      1762, 2.370453253E-02, 8.006651187E-04, 8.811705047E-04
      1763, 3.721596673E-02,-2.338260412E-03, 8.846118581E-04
      1764, 1.603677683E-02,-1.665626070E-03, 8.872839971E-04
      1765, 2.322102524E-02,-6.808951730E-04, 8.922494017E-04
      1766,-1.433008001E-03,-2.333494835E-03, 8.971072384E-04
      1767, 1.490189414E-02,-2.033099998E-03, 8.985963650E-04
      1768, 1.441064663E-02, 2.195625566E-03, 9.009543573E-04
      1769, 1.614911482E-02, 1.620882191E-03, 9.028600180E-04
      1770,-6.101338658E-03,-2.330356045E-03, 9.052295936E-04
      1771, 2.495745011E-02,-1.096776919E-03, 9.051260422E-04
      1772, 2.110596374E-02,-4.150745226E-04, 9.072815301E-04
      1773, 1.857124828E-02, 8.909212775E-04, 9.089708910E-04
      1774, 2.141965739E-02,-4.060551291E-04, 9.096305585E-04
      1775, 1.856425591E-02,-8.864017436E-04, 9.152089478E-04
      1776, 2.078293450E-02,-4.189798783E-04, 9.162103524E-04
      1777, 1.944799162E-02, 6.599455373E-04, 9.170134435E-04
      1778, 2.155085281E-02, 3.900353913E-04, 9.183312650E-04
      1779, 2.173436247E-02,-4.005583178E-04, 9.185528615E-04
      1780, 3.361649811E-02,-2.324835630E-03, 9.193145088E-04
      1781, 9.383289143E-03,-2.324343193E-03, 9.205590468E-04
      1782, 2.123647928E-02, 3.789332113E-04, 9.212472942E-04
      1783, 2.768865600E-02, 1.907789032E-03, 9.213107405E-04
      1784, 2.408435382E-02, 8.487366140E-04, 9.216438630E-04
      1785, 1.499890070E-02, 1.990242163E-03, 9.218609193E-04
      1786, 2.186722308E-02, 4.039142805E-04, 9.222088847E-04
      1787, 1.333094575E-02, 2.322373446E-03, 9.255171753E-04
      1788, 2.966920845E-02, 2.322290093E-03, 9.257257916E-04
      1789, 2.091355808E-02, 3.765127622E-04, 9.291366441E-04
      1790, 2.046621777E-02,-4.310164950E-04, 9.298807126E-04
      1791, 2.219418436E-02, 4.179235839E-04, 9.344632272E-04
      1792, 2.357684821E-02,-7.037984324E-04, 9.363206918E-04
      1793, 2.205863409E-02,-3.932903637E-04, 9.365314618E-04
      1794, 1.561521180E-02, 1.773630735E-03, 9.440570720E-04
      1795, 1.546062250E-02,-1.824963139E-03, 9.444282623E-04
      1796, 2.059735730E-02, 3.722589463E-04, 9.461676236E-04
      1797, 1.198592130E-02, 2.313663252E-03, 9.470809600E-04
      1798, 3.101446480E-02, 2.313606674E-03, 9.472193778E-04
      1799, 2.836173214E-02, 2.108820714E-03, 9.501290042E-04
      1800, 2.014238015E-02,-4.477810580E-04, 9.502575849E-04
      1801, 3.093949705E-02,-2.311825054E-03, 9.515592828E-04
      1802, 1.206125505E-02,-2.311759628E-03, 9.517180733E-04
      1803, 2.252092585E-02, 4.347081413E-04, 9.533733828E-04
      1804, 2.238012291E-02,-3.995806910E-04, 9.564154316E-04
      1805, 2.447514609E-02, 9.141842602E-04, 9.582669591E-04
      1806, 4.565436766E-02, 2.308775671E-03, 9.589344845E-04
      1807, 4.392505065E-02,-2.307313960E-03, 9.624462691E-04
      1808, 1.816411130E-02,-9.517096914E-04, 9.623481310E-04
      1809, 3.231356293E-02,-2.306717448E-03, 9.638746851E-04
      1810, 1.068705134E-02,-2.306568669E-03, 9.642309160E-04
      1811, 1.909233257E-02, 6.828201003E-04, 9.653194575E-04
      1812, 1.818137988E-02, 9.390260675E-04, 9.697373607E-04
      1813, 2.027597651E-02, 3.697001375E-04, 9.710114100E-04
      1814, 2.285164036E-02, 4.709716304E-04, 9.711028542E-04
      1815, 5.493070465E-03, 2.303672023E-03, 9.711306193E-04
      1816, 3.750849888E-02, 2.303115092E-03, 9.724508855E-04
      1817, 1.981265098E-02,-4.739873984E-04, 9.750135359E-04
      1818, 3.236919641E-02, 2.300594701E-03, 9.783987189E-04
      1819, 1.063132938E-02, 2.300528809E-03, 9.785536677E-04
      1820, 2.125447989E-02,-1.521472586E-04, 9.843329899E-04
      1821, 2.270869166E-02,-4.055089667E-04, 9.845949244E-04
      1822,-1.399716549E-02,-2.297227737E-03, 9.862782899E-04
      1823, 5.699648708E-02,-2.297056373E-03, 9.866774781E-04
      1824, 2.539396659E-02,-1.154336031E-03, 9.865849279E-04
      1825, 2.156866901E-02,-1.405935909E-04, 9.880893631E-04
      1826, 2.054445446E-03, 2.296395833E-03, 9.882135782E-04
      1827, 2.140125819E-02, 1.222971332E-04, 9.884927422E-04
      1828, 2.093964629E-02,-1.599746756E-04, 9.888435015E-04
      1829, 5.170714110E-02,-2.295353217E-03, 9.906330379E-04
      1830,-8.708655834E-03,-2.294926671E-03, 9.916205890E-04
      1831, 2.108711191E-02, 1.141773973E-04, 9.915083647E-04
      1832, 2.171608247E-02, 1.379972382E-04, 9.919927688E-04
      1833, 2.394817956E-02,-7.229493931E-04, 9.947741637E-04
      1834, 2.188631147E-02,-1.309887302E-04, 9.990126127E-04
      1835, 2.716534398E-02,-1.699307235E-03, 9.993686108E-04
      1836, 1.994912885E-02, 3.745584399E-04, 1.001538825E-03
      1837, 2.318876050E-02, 4.976096679E-04, 1.001478406E-03
      1838, 2.076567523E-02, 1.134154372E-04, 1.001818222E-03
      1839, 2.061964944E-02,-1.625761215E-04, 1.002409728E-03
      1840, 2.203502133E-02, 1.446657698E-04, 1.004146296E-03
      1841, 2.488733642E-02, 9.832987562E-04, 1.006686478E-03
      1842, 1.947176456E-02,-5.013923510E-04, 1.008831197E-03
      1843, 5.765718594E-02, 2.286823466E-03, 1.010167529E-03
      1844,-2.739493502E-03,-2.286704257E-03, 1.010437263E-03
      1845, 1.774207316E-02,-1.029530424E-03, 1.014699461E-03
      1846, 5.434725061E-02,-2.284246730E-03, 1.015980961E-03
      1847,-1.134859864E-02,-2.284105169E-03, 1.016299240E-03
      1848, 2.221280895E-02,-1.324766345E-04, 1.016246504E-03
      1849, 2.304566838E-02,-4.132224130E-04, 1.020412659E-03
      1850, 2.044666745E-02, 1.003803700E-04, 1.021320699E-03
      1851, 5.036207289E-02,-2.281548455E-03, 1.022025594E-03
      1852, 2.029830217E-02,-1.719348511E-04, 1.022869255E-03
      1853, 2.236256376E-02, 1.559415250E-04, 1.023403485E-03
      1854, 4.379874840E-02, 2.280798275E-03, 1.023698831E-03
      1855, 5.567825958E-02,-2.280082321E-03, 1.025292440E-03
      1856,-1.267929934E-02,-2.279975684E-03, 1.025529695E-03
      1857, 5.303345248E-02,-2.279581735E-03, 1.026405022E-03
      1858,-1.003542449E-02,-2.279512817E-03, 1.026557991E-03
      1859, 1.776563935E-02, 1.009371132E-03, 1.027264632E-03
      1860, 1.875234186E-03,-2.275130711E-03, 1.036233502E-03
      1861, 4.176301509E-02, 2.273587976E-03, 1.039614319E-03
      1862, 2.253950015E-02,-1.261741563E-04, 1.041774172E-03
      1863, 1.961202733E-02, 3.767941380E-04, 1.042158576E-03
      1864, 2.353638597E-02, 5.207797512E-04, 1.042583492E-03
      1865, 2.433209866E-02,-7.680879207E-04, 1.045597484E-03
      1866, 5.361399427E-02, 2.270557685E-03, 1.046215766E-03
      1867, 4.904537648E-02,-2.270486671E-03, 1.046370016E-03
      1868, 1.733224839E-02, 1.132776495E-03, 1.046700054E-03
      1869, 1.873167045E-02, 6.704089465E-04, 1.047127997E-03
      1870,-1.061558072E-02, 2.270095050E-03, 1.047219266E-03
      1871, 2.012405545E-02, 1.000811390E-04, 1.047375845E-03
      1872, 4.021656513E-02, 2.269242890E-03, 1.049064915E-03
      1873, 1.997014321E-02,-1.917104964E-04, 1.049753628E-03
      1874, 2.269281074E-02, 1.677880355E-04, 1.049982151E-03
      1875, 5.228007212E-02, 2.268641721E-03, 1.050363877E-03
      1876, 1.911182515E-02,-5.339789786E-04, 1.051510917E-03
      1877,-9.282125160E-03, 2.268138574E-03, 1.051450148E-03
      1878,-2.932053525E-03, 2.265963005E-03, 1.056130510E-03
      1879, 2.532351017E-02, 1.066727214E-03, 1.058033085E-03
      1880, 5.498270318E-02, 2.263732255E-03, 1.060903305E-03
      1881,-1.198430732E-02, 2.263157628E-03, 1.062128926E-03
      1882, 2.339397743E-02,-4.270004865E-04, 1.062712516E-03
      1883, 2.586239763E-02,-1.234773430E-03, 1.063448144E-03
      1884,-7.911599241E-03, 2.262479160E-03, 1.063573174E-03
      1885, 2.777401358E-02,-1.855619717E-03, 1.071949606E-03
      1886, 2.287437767E-02,-1.265761675E-04, 1.074268832E-03
      1887,-1.525975671E-02,-2.256532898E-03, 1.076131710E-03
      1888, 5.825980380E-02,-2.256516367E-03, 1.076166052E-03
      1889, 1.729282364E-02,-1.114664483E-03, 1.079906593E-03
      1890, 2.303426899E-02, 2.061058331E-04, 1.080084243E-03
      1891, 1.979121752E-02, 9.067579231E-05, 1.082773088E-03
      1892,-1.466360036E-02, 2.252662554E-03, 1.084209885E-03
      1893, 1.963408478E-02,-2.082160063E-04, 1.085620490E-03
      1894, 4.528575391E-02,-2.251900965E-03, 1.085790922E-03
      1895,-4.080307204E-03,-2.251239493E-03, 1.087161829E-03
      1896, 5.093226209E-02, 2.251285128E-03, 1.087067532E-03
      1897, 2.390899509E-02, 5.575137329E-04, 1.088792807E-03
      1898, 5.633310601E-02, 2.249270212E-03, 1.091230428E-03
      1899,-5.202854052E-03, 2.248995472E-03, 1.091796439E-03
      1900, 1.925455406E-02, 3.811827046E-04, 1.092888764E-03
      1901,-1.333454438E-02, 2.248430857E-03, 1.092958963E-03
      1902,-6.547456607E-03, 2.248123754E-03, 1.093590283E-03
      1903, 5.342721939E-03,-2.247543540E-03, 1.094782026E-03
      1904, 4.126520362E-03, 2.247296274E-03, 1.095289830E-03
      1905, 3.887530044E-02, 2.246931195E-03, 1.096038613E-03
      1906, 1.874512434E-02,-5.746686948E-04, 1.099867164E-03
      1907, 2.321895771E-02,-1.276516268E-04, 1.114827814E-03
      1908, 2.376221307E-02,-4.375182907E-04, 1.116951462E-03
      1909, 6.105785258E-03, 2.236374421E-03, 1.117420732E-03
      1910, 2.473577112E-02,-8.010764723E-04, 1.118678250E-03
      1911, 3.689581528E-02, 2.235665917E-03, 1.118837739E-03
      1912, 4.767169431E-02,-2.235578140E-03, 1.119013294E-03
      1913, 4.956065863E-02, 2.234992338E-03, 1.120182918E-03
      1914, 2.338204905E-02, 2.294075093E-04, 1.120409812E-03
      1915, 2.578952536E-02, 1.156822662E-03, 1.122401678E-03
      1916, 1.686312072E-02, 1.222230378E-03, 1.124824164E-03
      1917, 5.547944456E-04,-2.232420491E-03, 1.125299255E-03
      1918, 4.647883400E-02, 2.231913852E-03, 1.126303687E-03
      1919, 1.944906078E-02, 8.075768710E-05, 1.126760384E-03
      1920, 1.836117543E-02, 6.739916280E-04, 1.127237221E-03
      1921, 1.928681880E-02,-2.285857045E-04, 1.129790675E-03
      1922, 3.795320913E-02,-2.229395323E-03, 1.131280675E-03
      1923, 2.428779937E-02, 6.110242102E-04, 1.135232858E-03
      1924, 2.844310552E-02,-2.037562197E-03, 1.143966801E-03
      1925, 4.819628224E-02, 2.222961280E-03, 1.143871923E-03
      1926, 1.681445353E-02,-1.218590769E-03, 1.147453557E-03
      1927, 3.561706841E-02,-2.219133778E-03, 1.151280012E-03
      1928, 2.636523917E-02,-1.323797507E-03, 1.154401223E-03
      1929, 7.382052019E-03,-2.217367990E-03, 1.154677011E-03
      1930, 1.889208332E-02, 3.767165763E-04, 1.155475271E-03
      1931, 4.640252888E-02,-2.216401743E-03, 1.156530576E-03
      1932, 1.836105250E-02,-6.130817346E-04, 1.161517808E-03
      1933, 2.357414737E-02,-1.335142588E-04, 1.163301407E-03
      1934, 3.925175220E-02,-2.209244296E-03, 1.170145231E-03
      1935, 2.374595590E-02, 2.513733343E-04, 1.170343137E-03
      1936, 3.903141478E-03,-2.207978396E-03, 1.172531978E-03
      1937, 2.413554862E-02,-4.573627084E-04, 1.176057267E-03
      1938, 1.909695193E-02, 6.929744995E-05, 1.179640647E-03
      1939, 1.892504655E-02,-2.597312268E-04, 1.181545318E-03
      1940, 8.659628220E-03, 2.202233998E-03, 1.183285844E-03
      1941, 3.434110060E-02, 2.201704541E-03, 1.184270484E-03
      1942,-1.651628991E-04, 2.198553644E-03, 1.190110226E-03
      1943, 2.468410321E-02, 6.650764262E-04, 1.192554948E-03
      1944,-5.377626512E-03,-2.195350826E-03, 1.196007710E-03
      1945, 2.516168356E-02,-8.454234339E-04, 1.197992475E-03
      1946, 2.628732845E-02, 1.256760792E-03, 1.198068145E-03
      1947, 4.731005430E-02, 2.190876985E-03, 1.204183558E-03
      1948, 1.265011728E-02,-2.188072540E-03, 1.209271955E-03
      1949, 3.035006113E-02,-2.187953098E-03, 1.209488139E-03
      1950,-7.594360504E-04,-2.187331906E-03, 1.210610848E-03
      1951, 1.796512492E-02, 6.950259558E-04, 1.210514805E-03
      1952, 1.400000043E-02,-2.187099541E-03, 1.211030642E-03
      1953, 2.899999917E-02,-2.186980331E-03, 1.211246010E-03
      1954, 1.636661962E-02, 1.322112046E-03, 1.213563373E-03
      1955, 2.394263260E-02,-1.334210392E-04, 1.221538638E-03
      1956, 2.411483787E-02, 2.791634761E-04, 1.226863707E-03
      1957,-1.590297441E-03, 2.177408664E-03, 1.228369540E-03
      1958, 1.851402409E-02, 3.720046661E-04, 1.228520996E-03
      1959, 1.795550250E-02,-6.582989590E-04, 1.233250950E-03
      1960, 1.630008593E-02,-1.328457380E-03, 1.233884250E-03
      1961, 3.428841010E-02,-2.171721309E-03, 1.238396857E-03
      1962, 8.711318485E-03,-2.170749241E-03, 1.240099780E-03
      1963, 7.315289695E-03, 2.170419553E-03, 1.240676735E-03
      1964, 3.568545356E-02, 2.169737592E-03, 1.241869293E-03
      1965, 1.872900501E-02, 5.210005111E-05, 1.242738566E-03
      1966, 4.095591977E-02, 2.168101491E-03, 1.244723098E-03
      1967, 1.854971983E-02,-2.808888385E-04, 1.245554304E-03
      1968, 2.452383935E-02,-4.765692574E-04, 1.245744410E-03
      1969, 2.781951800E-03, 2.167562023E-03, 1.245662454E-03
      1970, 4.321061075E-02,-2.162751742E-03, 1.253995579E-03
      1971, 2.510578744E-02, 7.307467167E-04, 1.257024822E-03
      1972, 3.995702043E-02,-2.160395728E-03, 1.258050208E-03
      1973,-6.705717649E-03,-2.160182456E-03, 1.258416451E-03
      1974, 1.265007257E-02, 2.159420401E-03, 1.259723445E-03
      1975, 3.035011142E-02, 2.159305383E-03, 1.259920653E-03
      1976,-3.725182731E-03, 2.158644376E-03, 1.261053025E-03
      1977, 1.400000043E-02, 2.158232499E-03, 1.261757803E-03
      1978, 2.899999917E-02, 2.158114919E-03, 1.261958736E-03
      1979, 4.502758011E-02, 2.157418290E-03, 1.263149432E-03
      1980, 1.753551699E-02, 7.952139131E-04, 1.264134655E-03
      1981, 1.000711601E-02, 2.151111839E-03, 1.273859292E-03
      1982, 3.299373761E-02, 2.150862943E-03, 1.274279668E-03
      1983, 2.573636826E-03,-2.146470360E-03, 1.281665056E-03
      1984, 1.137780305E-02,-2.146225190E-03, 1.282075420E-03
      1985, 3.162286431E-02,-2.146192361E-03, 1.282130484E-03
      1986, 4.309812933E-02, 2.145194681E-03, 1.283799182E-03
      1987, 2.682335302E-02, 1.368886326E-03, 1.285399427E-03
      1988, 2.689252235E-02,-1.393374987E-03, 1.286599319E-03
      1989,-2.077201614E-03,-2.141277073E-03, 1.290322631E-03
      1990, 2.431648411E-02,-9.765336290E-05, 1.290816232E-03
      1991, 2.450380474E-02, 3.172475263E-04, 1.291516121E-03
      1992, 2.561372519E-02,-8.863235707E-04, 1.295529772E-03
      1993, 4.156060144E-02,-2.137191594E-03, 1.297078095E-03
      1994, 1.812509075E-02, 4.051681026E-04, 1.299950993E-03
      1995, 1.000956539E-02,-2.132882830E-03, 1.304151490E-03
      1996, 3.299104422E-02,-2.132933820E-03, 1.304068021E-03
      1997, 1.583382301E-02, 1.440961380E-03, 1.307114377E-03
      1998, 5.833633989E-02, 2.130063949E-03, 1.308750478E-03
      1999, 1.132397912E-02, 2.127963817E-03, 1.312162261E-03
      2000, 3.167659417E-02, 2.127989428E-03, 1.312120818E-03
      2001, 4.074013978E-02,-2.126949374E-03, 1.313805929E-03
      2002, 1.834249496E-02, 4.656672172E-05, 1.316260081E-03
      2003, 1.751349680E-02,-7.138892543E-04, 1.317712129E-03
      2004,-1.533347555E-02, 2.123383107E-03, 1.319562201E-03
      2005, 1.815325581E-02,-3.046193742E-04, 1.321062678E-03
      2006, 2.493531816E-02,-4.960706574E-04, 1.327689388E-03
      2007, 6.663129665E-03,-2.117302734E-03, 1.329296501E-03
      2008, 4.970859736E-02,-2.116311109E-03, 1.330874744E-03
      2009,-1.337840315E-02,-2.115903888E-03, 1.331521897E-03
      2010, 5.637708306E-02,-2.115733689E-03, 1.331792213E-03
      2011,-1.462968718E-02,-2.115204232E-03, 1.332633314E-03
      2012, 5.762929842E-02,-2.114925999E-03, 1.333074528E-03
      2013, 5.367968976E-02,-2.114412142E-03, 1.333889668E-03
      2014,-1.068134885E-02,-2.114174888E-03, 1.334265457E-03
      2015, 1.573896967E-02,-1.451354590E-03, 1.336564310E-03
      2016,-1.201899629E-02,-2.110619098E-03, 1.339883194E-03
      2017, 5.501763895E-02,-2.110679168E-03, 1.339788781E-03
      2018, 5.240983143E-02,-2.109454479E-03, 1.341716037E-03
      2019,-9.413251653E-03,-2.108663786E-03, 1.342958538E-03
      2020, 2.556460164E-02, 7.802610635E-04, 1.348668360E-03
      2021, 1.707483456E-02, 8.719355683E-04, 1.349275000E-03
      2022, 4.848310258E-03, 2.104522893E-03, 1.349437982E-03
      2023, 3.815370053E-02, 2.104066079E-03, 1.350150327E-03
      2024, 5.099654943E-02,-2.102889353E-03, 1.351982239E-03
      2025,-8.019581437E-03,-2.102702390E-03, 1.352272928E-03
      2026, 4.456788301E-02,-2.096249489E-03, 1.362254610E-03
      2027, 2.491360530E-02, 3.600307973E-04, 1.366105513E-03
      2028, 2.471796051E-02,-9.869499627E-05, 1.368753961E-03
      2029,-3.395141568E-03,-2.083395841E-03, 1.381832757E-03
      2030, 1.524859946E-02, 1.603891142E-03, 1.383405761E-03
      2031, 2.740616910E-02, 1.495170291E-03, 1.385774231E-03
      2032, 5.429659411E-02, 2.080311766E-03, 1.386471326E-03
      2033,-1.129813027E-02, 2.079676604E-03, 1.387424069E-03
      2034, 5.159760639E-02, 2.079003491E-03, 1.388432342E-03
      2035,-8.599665947E-03, 2.078345278E-03, 1.389417564E-03
      2036, 1.772049442E-02, 4.124877742E-04, 1.390559482E-03
      2037, 2.609610558E-02,-9.504940244E-04, 1.394530060E-03
      2038, 1.262914506E-03,-2.071418101E-03, 1.399723813E-03
      2039, 5.294701084E-02, 2.070990391E-03, 1.400356530E-03
      2040,-9.948824532E-03, 2.070201561E-03, 1.401522662E-03
      2041, 1.793323457E-02, 4.219443144E-05, 1.402183902E-03
      2042, 5.697406083E-02, 2.069018548E-03, 1.403268543E-03
      2043, 4.837824404E-02,-2.068277681E-03, 1.404359937E-03
      2044,-1.397466380E-02, 2.068247646E-03, 1.404404291E-03
      2045, 5.563770607E-02, 2.067385241E-03, 1.405673451E-03
      2046,-1.263896190E-02, 2.066532616E-03, 1.406926895E-03
      2047, 1.705041900E-02,-7.860738551E-04, 1.408154843E-03
      2048, 1.773226820E-02,-3.334796929E-04, 1.408830169E-03
      2049, 3.653206676E-02,-2.062605461E-03, 1.412677811E-03
      2050, 1.453613583E-02,-1.857899595E-03, 1.413852209E-03
      2051, 4.625483882E-03,-2.060970059E-03, 1.415062579E-03
      2052, 1.459614374E-02, 1.833401970E-03, 1.415526262E-03
      2053,-5.893203896E-03, 2.060374245E-03, 1.415929990E-03
      2054,-7.241461426E-03, 2.059832914E-03, 1.416717540E-03
      2055, 2.538414486E-02,-5.350964493E-04, 1.418692409E-03
      2056, 1.444264664E-03, 2.055624733E-03, 1.422816538E-03
      2057,-4.505476449E-03, 2.052204218E-03, 1.427745679E-03
      2058,-1.600000076E-02,-2.050040988E-03, 1.430850127E-03
      2059, 5.900000036E-02,-2.050041221E-03, 1.430849894E-03
      2060, 1.657793857E-02, 9.843523148E-04, 1.430999604E-03
      2061, 5.025657266E-02, 2.049531089E-03, 1.431580284E-03
      2062, 2.604801394E-02, 8.672181866E-04, 1.433689031E-03
      2063, 2.744816057E-02,-1.457302365E-03, 1.442392240E-03
      2064, 1.512302924E-02,-1.600699732E-03, 1.444100635E-03
      2065, 3.866604716E-02,-2.034183126E-03, 1.453306177E-03
      2066, 2.536016889E-02, 4.093736643E-04, 1.454254729E-03
      2067,-4.712405615E-03,-2.029879251E-03, 1.459311461E-03
      2068,-2.306497190E-03, 2.023913665E-03, 1.467573922E-03
      2069, 2.519616857E-02,-9.032556409E-05, 1.471120515E-03
      2070, 4.700844735E-02,-2.020929474E-03, 1.471680705E-03
      2071, 4.582915083E-02,-2.019438893E-03, 1.473725191E-03
      2072, 4.897456616E-02, 2.017974155E-03, 1.475730445E-03
      2073, 2.821417339E-02, 1.722015557E-03, 1.479063765E-03
      2074, 1.727127656E-02, 4.816403671E-04, 1.480946317E-03
      2075, 3.962024301E-02, 2.013752935E-03, 1.481485437E-03
